Código;Fundo;Data;Cota;Variação;Captação;Resgate;PL;Cotistas
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;26/10/2016;2,133248;0,05%;R$ 4.330.608,61;R$ 2.532.899,05;R$ 1.506.050.969,48;11.298
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;25/10/2016;2,132153;0,05%;R$ 3.653.936,94;R$ 5.096.892,45;R$ 1.503.481.124,60;11.281
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;24/10/2016;2,131067;0,05%;R$ 5.640.024,46;R$ 3.638.740,08;R$ 1.504.157.556,40;11.277
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;21/10/2016;2,129963;0,06%;R$ 5.437.613,37;R$ 3.336.344,60;R$ 1.501.378.080,49;11.264
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;20/10/2016;2,128681;0,05%;R$ 6.533.571,38;R$ 4.568.207,09;R$ 1.498.374.415,19;11.231
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;19/10/2016;2,127548;0,05%;R$ 4.531.960,01;R$ 2.740.068,15;R$ 1.495.612.581,27;11.209
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;18/10/2016;2,12645;0,05%;R$ 5.680.499,73;R$ 3.724.709,37;R$ 1.493.049.748,58;11.186
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;17/10/2016;2,12534;0,05%;R$ 4.947.171,24;R$ 4.152.207,72;R$ 1.490.315.612,79;11.165
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;14/10/2016;2,12423;0,05%;R$ 5.190.459,93;R$ 3.524.899,77;R$ 1.488.742.719,35;11.164
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;13/10/2016;2,123124;0,05%;R$ 5.149.306,15;R$ 3.906.612,82;R$ 1.486.302.899,63;11.134
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;11/10/2016;2,121986;0,05%;R$ 5.140.894,02;R$ 3.405.956,08;R$ 1.484.264.211,11;11.109
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;10/10/2016;2,120891;0,05%;R$ 7.905.865,46;R$ 4.104.991,96;R$ 1.481.764.250,32;11.107
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;07/10/2016;2,119778;0,05%;R$ 5.816.289,63;R$ 3.711.938,42;R$ 1.477.187.773,35;11.098
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;06/10/2016;2,118727;0,05%;R$ 7.126.538,48;R$ 2.869.085,62;R$ 1.474.352.066,88;11.084
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;05/10/2016;2,117663;0,05%;R$ 3.925.699,26;R$ 1.848.001,15;R$ 1.469.356.350,36;11.077
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;04/10/2016;2,11658;0,05%;R$ 5.385.669,49;R$ 4.914.597,24;R$ 1.466.528.267,92;11.064
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;03/10/2016;2,115471;0,05%;R$ 3.100.311,87;R$ 2.913.059,05;R$ 1.465.289.043,50;11.067
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;30/09/2016;2,114394;0,05%;R$ 3.823.852,70;R$ 3.361.184,35;R$ 1.464.355.898,75;11.066
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;29/09/2016;2,113314;0,05%;R$ 2.633.829,27;R$ 8.700.361,36;R$ 1.463.145.496,97;11.058
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;28/09/2016;2,112203;0,05%;R$ 2.723.218,30;R$ 3.679.115,74;R$ 1.468.439.643,66;11.055
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;27/09/2016;2,111123;0,05%;R$ 4.102.914,96;R$ 2.039.103,02;R$ 1.468.644.218,48;11.045
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;26/09/2016;2,110052;0,05%;R$ 3.979.373,78;R$ 4.383.432,13;R$ 1.465.836.391,92;11.043
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;23/09/2016;2,108957;0,04%;R$ 3.304.408,66;R$ 2.748.280,18;R$ 1.465.479.553,74;11.037
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;22/09/2016;2,108199;0,05%;R$ 4.245.074,63;R$ 1.603.327,17;R$ 1.464.396.904,05;11.031
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;21/09/2016;2,107115;0,05%;R$ 3.587.559,46;R$ 3.110.318,95;R$ 1.461.003.547,62;11.011
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;20/09/2016;2,106048;0,05%;R$ 4.037.766,96;R$ 3.018.085,73;R$ 1.459.786.727,19;11.001
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;19/09/2016;2,104966;0,05%;R$ 4.395.830,11;R$ 3.460.977,74;R$ 1.458.017.592,83;10.996
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;16/09/2016;2,103878;0,05%;R$ 3.690.398,86;R$ 2.863.925,67;R$ 1.456.329.614,85;10.992
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;15/09/2016;2,102794;0,07%;R$ 5.914.734,31;R$ 2.025.609,82;R$ 1.454.753.210,40;10.973
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;14/09/2016;2,101233;0,05%;R$ 2.095.814,48;R$ 2.676.781,84;R$ 1.449.787.043,84;10.967
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;13/09/2016;2,100148;0,05%;R$ 2.572.783,36;R$ 1.429.127,01;R$ 1.449.619.094,82;10.956
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;12/09/2016;2,099041;0,05%;R$ 3.762.093,77;R$ 3.357.566,26;R$ 1.447.711.939,59;10.946
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;09/09/2016;2,097952;0,05%;R$ 3.827.407,12;R$ 11.349.356,93;R$ 1.446.556.538,16;10.942
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;08/09/2016;2,096856;0,05%;R$ 3.233.024,42;R$ 24.871.062,13;R$ 1.453.318.857,40;10.918
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;06/09/2016;2,095885;0,05%;R$ 4.608.714,35;R$ 1.697.478,87;R$ 1.474.273.881,34;10.914
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;05/09/2016;2,0948;0,05%;R$ 4.424.603,73;R$ 10.314.688,34;R$ 1.470.600.950,03;10.900
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;02/09/2016;2,093715;0,05%;R$ 10.873.027,04;R$ 4.532.113,25;R$ 1.475.726.288,73;10.899
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;01/09/2016;2,092623;0,05%;R$ 40.112.554,45;R$ 3.546.238,64;R$ 1.468.619.001,76;10.885
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;31/08/2016;2,0915;0,05%;R$ 2.438.439,43;R$ 2.829.868,38;R$ 1.431.284.180,00;10.858
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;30/08/2016;2,090403;0,05%;R$ 2.564.170,99;R$ 2.376.857,02;R$ 1.430.924.690,02;10.856
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;29/08/2016;2,089314;0,05%;R$ 3.280.823,36;R$ 2.624.258,43;R$ 1.429.992.031,12;10.841
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;26/08/2016;2,088225;0,07%;R$ 4.207.072,76;R$ 1.998.731,53;R$ 1.428.590.463,57;10.826
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;25/08/2016;2,086861;0,05%;R$ 4.279.677,63;R$ 2.946.073,29;R$ 1.425.450.429,79;10.803
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;24/08/2016;2,085812;0,05%;R$ 5.688.445,10;R$ 2.743.477,76;R$ 1.423.400.967,03;10.784
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;23/08/2016;2,084736;0,05%;R$ 3.140.666,79;R$ 2.329.847,34;R$ 1.419.723.235,13;10.776
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;22/08/2016;2,083674;0,05%;R$ 4.851.732,71;R$ 2.636.335,22;R$ 1.418.189.598,16;10.763
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;19/08/2016;2,08261;0,05%;R$ 5.506.544,22;R$ 4.633.468,82;R$ 1.415.251.153,59;10.745
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;18/08/2016;2,08153;0,05%;R$ 4.761.165,66;R$ 3.203.289,06;R$ 1.413.644.610,64;10.732
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;17/08/2016;2,080449;0,05%;R$ 4.583.956,76;R$ 4.322.220,62;R$ 1.411.353.396,46;10.707
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;16/08/2016;2,079396;0,05%;R$ 5.473.248,96;R$ 2.513.504,44;R$ 1.410.377.450,05;10.689
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;15/08/2016;2,078308;0,05%;R$ 2.932.220,56;R$ 4.211.485,40;R$ 1.406.681.304,72;10.655
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;12/08/2016;2,07723;0,05%;R$ 4.490.499,77;R$ 3.257.748,59;R$ 1.407.230.273,81;10.637
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;11/08/2016;2,076145;0,04%;R$ 4.396.159,20;R$ 2.034.755,15;R$ 1.405.263.128,62;10.604
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;10/08/2016;2,075269;0,05%;R$ 5.466.903,83;R$ 2.743.130,59;R$ 1.402.309.790,75;10.591
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;09/08/2016;2,074182;0,05%;R$ 4.622.134,58;R$ 2.990.184,52;R$ 1.398.852.932,67;10.558
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;08/08/2016;2,073116;0,05%;R$ 4.691.677,56;R$ 2.875.047,00;R$ 1.396.502.899,04;10.537
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;05/08/2016;2,072028;0,05%;R$ 4.290.046,18;R$ 4.192.587,95;R$ 1.393.954.318,76;10.514
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;04/08/2016;2,070943;0,05%;R$ 4.588.400,13;R$ 3.426.940,78;R$ 1.393.126.980,06;10.486
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;03/08/2016;2,069845;0,05%;R$ 6.822.126,36;R$ 5.008.886,03;R$ 1.391.227.510,63;10.461
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;02/08/2016;2,06875;0,05%;R$ 5.220.443,21;R$ 2.830.981,41;R$ 1.388.679.235,92;10.425
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;01/08/2016;2,067662;0,05%;R$ 34.761.254,02;R$ 4.622.859,99;R$ 1.385.560.695,24;10.402
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;29/07/2016;2,066589;0,05%;R$ 4.204.867,82;R$ 3.419.696,55;R$ 1.354.718.914,61;10.379
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;28/07/2016;2,065527;0,05%;R$ 3.006.361,80;R$ 2.251.182,92;R$ 1.353.237.970,79;10.359
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;27/07/2016;2,06444;0,06%;R$ 2.772.511,13;R$ 2.517.452,21;R$ 1.351.771.037,89;10.338
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;26/07/2016;2,063116;0,05%;R$ 3.335.735,95;R$ 1.953.706,97;R$ 1.350.649.203,61;10.319
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;25/07/2016;2,062045;0,05%;R$ 4.663.229,49;R$ 6.655.912,44;R$ 1.348.566.746,96;10.308
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;22/07/2016;2,06097;0,05%;R$ 5.040.858,12;R$ 1.998.917,93;R$ 1.349.855.347,77;10.304
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;21/07/2016;2,059887;0,05%;R$ 4.378.924,51;R$ 1.926.219,98;R$ 1.346.105.683,84;10.285
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;20/07/2016;2,058788;0,05%;R$ 4.894.802,60;R$ 3.406.684,95;R$ 1.342.936.108,22;10.269
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;19/07/2016;2,057734;0,05%;R$ 3.623.105,65;R$ 2.174.687,90;R$ 1.340.761.234,80;10.242
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;18/07/2016;2,056666;0,05%;R$ 5.354.184,70;R$ 2.643.399,57;R$ 1.338.617.690,98;10.230
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;15/07/2016;2,055606;0,05%;R$ 3.794.229,55;R$ 1.901.917,24;R$ 1.335.218.384,07;10.209
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;14/07/2016;2,054535;0,05%;R$ 3.454.613,78;R$ 1.956.689,94;R$ 1.332.631.390,67;10.183
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;13/07/2016;2,053456;0,05%;R$ 3.234.838,17;R$ 1.561.739,19;R$ 1.330.434.383,38;10.168
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;12/07/2016;2,052433;0,05%;R$ 4.154.441,66;R$ 2.425.602,22;R$ 1.328.099.316,70;10.147
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;11/07/2016;2,051359;0,05%;R$ 3.728.203,50;R$ 2.817.359,81;R$ 1.325.676.412,84;10.125
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;08/07/2016;2,05027;0,05%;R$ 4.256.532,62;R$ 1.696.376,32;R$ 1.324.062.295,12;10.116
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;07/07/2016;2,049235;0,05%;R$ 4.961.122,19;R$ 3.756.869,99;R$ 1.320.835.030,16;10.088
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;06/07/2016;2,048233;0,05%;R$ 4.577.097,07;R$ 1.405.122,98;R$ 1.318.985.528,08;10.053
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;05/07/2016;2,047146;0,05%;R$ 3.396.234,97;R$ 2.773.012,35;R$ 1.315.115.250,58;10.031
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;04/07/2016;2,046079;0,05%;R$ 4.886.211,39;R$ 4.452.422,22;R$ 1.313.806.897,88;10.014
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;01/07/2016;2,045024;0,05%;R$ 8.090.077,74;R$ 2.899.254,31;R$ 1.312.695.907,92;9.996
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;30/06/2016;2,043978;0,05%;R$ 3.589.444,38;R$ 11.440.888,56;R$ 1.306.836.315,48;9.960
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;29/06/2016;2,042889;0,05%;R$ 23.149.542,92;R$ 2.040.235,93;R$ 1.313.987.315,15;9.950
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;28/06/2016;2,041822;0,05%;R$ 3.305.526,38;R$ 2.824.536,84;R$ 1.292.202.739,32;9.917
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;27/06/2016;2,040756;0,05%;R$ 3.744.814,54;R$ 3.451.714,07;R$ 1.291.047.364,80;9.902
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;24/06/2016;2,03971;0,05%;R$ 3.218.152,39;R$ 4.107.195,72;R$ 1.290.092.682,61;9.895
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;23/06/2016;2,038653;0,06%;R$ 2.737.933,01;R$ 2.359.225,53;R$ 1.290.312.725,61;9.872
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;22/06/2016;2,037381;0,05%;R$ 5.618.106,42;R$ 2.229.650,99;R$ 1.289.129.175,49;9.856
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;21/06/2016;2,036318;0,05%;R$ 5.292.361,68;R$ 2.991.125,19;R$ 1.285.069.887,70;9.829
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;20/06/2016;2,035292;0,05%;R$ 5.343.321,00;R$ 3.621.044,16;R$ 1.282.122.328,16;9.811
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;17/06/2016;2,034235;0,05%;R$ 5.658.823,85;R$ 2.979.057,06;R$ 1.279.735.094,80;9.787
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;16/06/2016;2,033179;0,05%;R$ 3.965.336,02;R$ 2.101.425,31;R$ 1.276.392.391,34;9.769
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;15/06/2016;2,03209;0,05%;R$ 4.890.673,39;R$ 3.094.196,72;R$ 1.273.845.825,40;9.747
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;14/06/2016;2,031013;0,05%;R$ 5.501.531,46;R$ 1.953.369,80;R$ 1.271.375.168,29;9.729
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;13/06/2016;2,029951;0,05%;R$ 3.724.904,91;R$ 3.398.667,82;R$ 1.267.164.071,05;9.702
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;10/06/2016;2,028899;0,04%;R$ 7.250.167,89;R$ 4.431.543,03;R$ 1.266.181.309,93;9.693
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;09/06/2016;2,028115;0,05%;R$ 4.549.761,65;R$ 3.222.353,39;R$ 1.262.874.501,62;9.655
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;08/06/2016;2,027035;0,05%;R$ 6.747.799,47;R$ 2.132.267,44;R$ 1.260.875.302,38;9.626
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;07/06/2016;2,02599;0,05%;R$ 5.283.597,77;R$ 2.419.753,64;R$ 1.255.612.129,81;9.592
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;06/06/2016;2,024926;0,05%;R$ 6.573.734,18;R$ 2.854.959,81;R$ 1.252.090.373,91;9.563
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;03/06/2016;2,023874;0,05%;R$ 6.447.139,18;R$ 2.134.055,71;R$ 1.247.723.040,18;9.533
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;02/06/2016;2,022832;0,06%;R$ 3.947.131,74;R$ 3.996.269,97;R$ 1.242.769.782,57;9.491
12836;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA EXPERTISE RENDA FIXA CRED PRIV LP;01/06/2016;2,02164;0,05%;R$ 8.717.171,26;R$ 2.636.239,72;R$ 1.242.086.561,96;9.466
